name,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
The Thrill Is Gone,B.B. King,spotify:track:1xW9HHRQe8MMGF8SBNgkBY,0.692,0.493,9,-9.662,0,0.0325,0.0934,0.00166,0.128,0.28,86.644,audio_features,1xW9HHRQe8MMGF8SBNgkBY,spotify:track:1xW9HHRQe8MMGF8SBNgkBY,https://api.spotify.com/v1/tracks/1xW9HHRQe8MMGF8SBNgkBY,https://api.spotify.com/v1/audio-analysis/1xW9HHRQe8MMGF8SBNgkBY,301133,4
Drink Dat,Thundercat,spotify:track:5wnCSoaXmuF72t2ctvKKCS,0.703,0.478,4,-7.36,0,0.0637,0.158,0.0,0.259,0.192,76.961,audio_features,5wnCSoaXmuF72t2ctvKKCS,spotify:track:5wnCSoaXmuF72t2ctvKKCS,https://api.spotify.com/v1/tracks/5wnCSoaXmuF72t2ctvKKCS,https://api.spotify.com/v1/audio-analysis/5wnCSoaXmuF72t2ctvKKCS,215163,4
Simply Are,Papooz,spotify:track:706zOWkDBj1YIJzQMrF4Gl,0.76,0.646,5,-11.638,1,0.0668,0.11,0.0431,0.131,0.819,99.331,audio_features,706zOWkDBj1YIJzQMrF4Gl,spotify:track:706zOWkDBj1YIJzQMrF4Gl,https://api.spotify.com/v1/tracks/706zOWkDBj1YIJzQMrF4Gl,https://api.spotify.com/v1/audio-analysis/706zOWkDBj1YIJzQMrF4Gl,236973,4
Bein' Green,Van Morrison,spotify:track:0Sw4gsv9DmRDFLiPTDmkpw,0.613,0.516,4,-8.311,1,0.034,0.238,0.00345,0.153,0.599,97.101,audio_features,0Sw4gsv9DmRDFLiPTDmkpw,spotify:track:0Sw4gsv9DmRDFLiPTDmkpw,https://api.spotify.com/v1/tracks/0Sw4gsv9DmRDFLiPTDmkpw,https://api.spotify.com/v1/audio-analysis/0Sw4gsv9DmRDFLiPTDmkpw,262480,3
To Move On,Alex Izenberg,spotify:track:25RPGkDBvks5Nr5e4sOM21,0.593,0.332,9,-7.609,0,0.0399,0.701,0.019,0.162,0.694,190.129,audio_features,25RPGkDBvks5Nr5e4sOM21,spotify:track:25RPGkDBvks5Nr5e4sOM21,https://api.spotify.com/v1/tracks/25RPGkDBvks5Nr5e4sOM21,https://api.spotify.com/v1/audio-analysis/25RPGkDBvks5Nr5e4sOM21,214765,3
Mildenhall,The Shins,spotify:track:7ihet600BFM1mpX3XC9vBw,0.701,0.569,0,-7.74,1,0.0303,0.673,0.0199,0.363,0.815,134.867,audio_features,7ihet600BFM1mpX3XC9vBw,spotify:track:7ihet600BFM1mpX3XC9vBw,https://api.spotify.com/v1/tracks/7ihet600BFM1mpX3XC9vBw,https://api.spotify.com/v1/audio-analysis/7ihet600BFM1mpX3XC9vBw,199533,4
Banana Pancakes,Jack Johnson,spotify:track:0BgbobvykXxEvxo2HhCuvM,0.814,0.373,7,-8.017,1,0.116,0.602,1.7e-05,0.0931,0.632,114.548,audio_features,0BgbobvykXxEvxo2HhCuvM,spotify:track:0BgbobvykXxEvxo2HhCuvM,https://api.spotify.com/v1/tracks/0BgbobvykXxEvxo2HhCuvM,https://api.spotify.com/v1/audio-analysis/0BgbobvykXxEvxo2HhCuvM,191907,4
"It's Not You, It's Here",Alekesam,spotify:track:50YxgPXSVgsG9oIRxVUsy3,0.78,0.535,10,-11.079,0,0.0918,0.211,0.0721,0.105,0.711,93.975,audio_features,50YxgPXSVgsG9oIRxVUsy3,spotify:track:50YxgPXSVgsG9oIRxVUsy3,https://api.spotify.com/v1/tracks/50YxgPXSVgsG9oIRxVUsy3,https://api.spotify.com/v1/audio-analysis/50YxgPXSVgsG9oIRxVUsy3,242827,4
Hands of Time,Kraak & Smaak,spotify:track:5HwWLtbZTPOyBWcZsZWbXI,0.698,0.359,8,-11.219,1,0.0329,0.0691,0.101,0.0903,0.0394,115.023,audio_features,5HwWLtbZTPOyBWcZsZWbXI,spotify:track:5HwWLtbZTPOyBWcZsZWbXI,https://api.spotify.com/v1/tracks/5HwWLtbZTPOyBWcZsZWbXI,https://api.spotify.com/v1/audio-analysis/5HwWLtbZTPOyBWcZsZWbXI,344360,4
Tu Es Le Soleil De Ma Vie,Sacha Distel,spotify:track:2izSqlhbHzdk5zBQ7nL7uK,0.631,0.446,3,-13.259,1,0.0301,0.873,0.00333,0.148,0.682,128.808,audio_features,2izSqlhbHzdk5zBQ7nL7uK,spotify:track:2izSqlhbHzdk5zBQ7nL7uK,https://api.spotify.com/v1/tracks/2izSqlhbHzdk5zBQ7nL7uK,https://api.spotify.com/v1/audio-analysis/2izSqlhbHzdk5zBQ7nL7uK,185120,4
I'll Never Love,Michael Kiwanuka,spotify:track:6ydqp7i7L6rYbw1TbvzKcH,0.577,0.371,2,-10.631,0,0.038,0.572,0.102,0.109,0.343,74.534,audio_features,6ydqp7i7L6rYbw1TbvzKcH,spotify:track:6ydqp7i7L6rYbw1TbvzKcH,https://api.spotify.com/v1/tracks/6ydqp7i7L6rYbw1TbvzKcH,https://api.spotify.com/v1/audio-analysis/6ydqp7i7L6rYbw1TbvzKcH,165987,4
Love & Hate - Alternative Radio Mix,Michael Kiwanuka,spotify:track:44KgNNaIHCMcLNMwinmloc,0.258,0.711,5,-4.975,1,0.033,0.00259,0.000282,0.183,0.316,164.83,audio_features,44KgNNaIHCMcLNMwinmloc,spotify:track:44KgNNaIHCMcLNMwinmloc,https://api.spotify.com/v1/tracks/44KgNNaIHCMcLNMwinmloc,https://api.spotify.com/v1/audio-analysis/44KgNNaIHCMcLNMwinmloc,214099,4
Shimbalaiê,Maria Gadú,spotify:track:4xISjdYpFEMsAFC2ax7OVE,0.743,0.485,0,-9.604,1,0.0452,0.821,0.0,0.0817,0.512,101.975,audio_features,4xISjdYpFEMsAFC2ax7OVE,spotify:track:4xISjdYpFEMsAFC2ax7OVE,https://api.spotify.com/v1/tracks/4xISjdYpFEMsAFC2ax7OVE,https://api.spotify.com/v1/audio-analysis/4xISjdYpFEMsAFC2ax7OVE,196907,4
Montreux Sunrise,The Elder Statesman,spotify:track:6dALL4t31eznFQZk0JPN37,0.704,0.462,1,-11.012,0,0.0324,0.266,0.00345,0.246,0.439,91.98,audio_features,6dALL4t31eznFQZk0JPN37,spotify:track:6dALL4t31eznFQZk0JPN37,https://api.spotify.com/v1/tracks/6dALL4t31eznFQZk0JPN37,https://api.spotify.com/v1/audio-analysis/6dALL4t31eznFQZk0JPN37,221138,4
Exception To The Rule,Mocky,spotify:track:1nsXSpsJLYYVv1K35yyAwm,0.604,0.42,0,-9.39,1,0.0307,0.565,0.105,0.0906,0.383,85.064,audio_features,1nsXSpsJLYYVv1K35yyAwm,spotify:track:1nsXSpsJLYYVv1K35yyAwm,https://api.spotify.com/v1/tracks/1nsXSpsJLYYVv1K35yyAwm,https://api.spotify.com/v1/audio-analysis/1nsXSpsJLYYVv1K35yyAwm,191386,4
NATURALLY,Amir Obe,spotify:track:1jCjhETUu1ceU5YtcWyvWb,0.898,0.361,11,-10.023,1,0.176,0.0115,0.00317,0.0916,0.257,139.971,audio_features,1jCjhETUu1ceU5YtcWyvWb,spotify:track:1jCjhETUu1ceU5YtcWyvWb,https://api.spotify.com/v1/tracks/1jCjhETUu1ceU5YtcWyvWb,https://api.spotify.com/v1/audio-analysis/1jCjhETUu1ceU5YtcWyvWb,198693,4
Long Lonely Road,Valerie June,spotify:track:0St39v3BC3v7FKtajwid3g,0.542,0.23,7,-9.976,1,0.0322,0.636,0.00476,0.149,0.0914,129.374,audio_features,0St39v3BC3v7FKtajwid3g,spotify:track:0St39v3BC3v7FKtajwid3g,https://api.spotify.com/v1/tracks/0St39v3BC3v7FKtajwid3g,https://api.spotify.com/v1/audio-analysis/0St39v3BC3v7FKtajwid3g,236467,4
Astral Plane,Valerie June,spotify:track:63F6wTjVAnYYq3ARXM7N1f,0.511,0.258,9,-10.87,1,0.0325,0.796,0.0557,0.0648,0.206,86.586,audio_features,63F6wTjVAnYYq3ARXM7N1f,spotify:track:63F6wTjVAnYYq3ARXM7N1f,https://api.spotify.com/v1/tracks/63F6wTjVAnYYq3ARXM7N1f,https://api.spotify.com/v1/audio-analysis/63F6wTjVAnYYq3ARXM7N1f,218640,4
Mon ami d'en haut,JP Nataf,spotify:track:5zHF72wtevO6Sbai7LTEjK,0.56,0.686,3,-9.627,1,0.0273,0.45,0.0448,0.114,0.562,96.112,audio_features,5zHF72wtevO6Sbai7LTEjK,spotify:track:5zHF72wtevO6Sbai7LTEjK,https://api.spotify.com/v1/tracks/5zHF72wtevO6Sbai7LTEjK,https://api.spotify.com/v1/audio-analysis/5zHF72wtevO6Sbai7LTEjK,224533,4
Ribbons,Club Kuru,spotify:track:3D9HKljykAiO9FQbqMeWeX,0.455,0.725,10,-8.049,1,0.076,0.13,0.0348,0.355,0.401,130.191,audio_features,3D9HKljykAiO9FQbqMeWeX,spotify:track:3D9HKljykAiO9FQbqMeWeX,https://api.spotify.com/v1/tracks/3D9HKljykAiO9FQbqMeWeX,https://api.spotify.com/v1/audio-analysis/3D9HKljykAiO9FQbqMeWeX,220256,4
The Bronx,Booker T. Jones,spotify:track:1ENGe5j5pdmz1YKiW6NhK9,0.649,0.421,11,-8.084,0,0.0332,0.175,0.0127,0.181,0.577,81.284,audio_features,1ENGe5j5pdmz1YKiW6NhK9,spotify:track:1ENGe5j5pdmz1YKiW6NhK9,https://api.spotify.com/v1/tracks/1ENGe5j5pdmz1YKiW6NhK9,https://api.spotify.com/v1/audio-analysis/1ENGe5j5pdmz1YKiW6NhK9,278493,4
Repeat,Allan Rayman,spotify:track:076oHOtQRcSgqkRHEYRhSb,0.779,0.309,8,-14.156,0,0.217,0.517,0.45,0.0719,0.193,135.961,audio_features,076oHOtQRcSgqkRHEYRhSb,spotify:track:076oHOtQRcSgqkRHEYRhSb,https://api.spotify.com/v1/tracks/076oHOtQRcSgqkRHEYRhSb,https://api.spotify.com/v1/audio-analysis/076oHOtQRcSgqkRHEYRhSb,225880,4
Every Day I Have the Blues,B.B. King,spotify:track:0E8c38XIiWzyzSW8jKs0r7,0.584,0.654,3,-6.916,1,0.0381,0.7,1.37e-05,0.344,0.795,104.587,audio_features,0E8c38XIiWzyzSW8jKs0r7,spotify:track:0E8c38XIiWzyzSW8jKs0r7,https://api.spotify.com/v1/tracks/0E8c38XIiWzyzSW8jKs0r7,https://api.spotify.com/v1/audio-analysis/0E8c38XIiWzyzSW8jKs0r7,169920,4
Say a Little Prayer - Live,Lianne La Havas,spotify:track:1ZczOoLuCyDO5dKUPndxf5,0.492,0.326,4,-6.416,0,0.0505,0.84,0.0,0.696,0.376,112.218,audio_features,1ZczOoLuCyDO5dKUPndxf5,spotify:track:1ZczOoLuCyDO5dKUPndxf5,https://api.spotify.com/v1/tracks/1ZczOoLuCyDO5dKUPndxf5,https://api.spotify.com/v1/audio-analysis/1ZczOoLuCyDO5dKUPndxf5,203574,4
Dream,Dan San,spotify:track:6ytbK7V4V2SUsyU69jcvZ8,0.723,0.382,1,-8.808,1,0.0303,0.371,0.79,0.0724,0.628,87.49,audio_features,6ytbK7V4V2SUsyU69jcvZ8,spotify:track:6ytbK7V4V2SUsyU69jcvZ8,https://api.spotify.com/v1/tracks/6ytbK7V4V2SUsyU69jcvZ8,https://api.spotify.com/v1/audio-analysis/6ytbK7V4V2SUsyU69jcvZ8,198520,4
Starting All Over Again,Mel & Tim,spotify:track:7kFRgT3KKxU1y7USF8ZzIX,0.624,0.326,11,-10.617,1,0.0349,0.686,0.103,0.108,0.486,137.812,audio_features,7kFRgT3KKxU1y7USF8ZzIX,spotify:track:7kFRgT3KKxU1y7USF8ZzIX,https://api.spotify.com/v1/tracks/7kFRgT3KKxU1y7USF8ZzIX,https://api.spotify.com/v1/audio-analysis/7kFRgT3KKxU1y7USF8ZzIX,230920,4
Starship Bahia,Adrian Sherwood,spotify:track:0PxYM1BJkiD8Oe5AZRMueP,0.785,0.664,4,-11.855,0,0.0467,0.0247,0.839,0.0685,0.299,140.01,audio_features,0PxYM1BJkiD8Oe5AZRMueP,spotify:track:0PxYM1BJkiD8Oe5AZRMueP,https://api.spotify.com/v1/tracks/0PxYM1BJkiD8Oe5AZRMueP,https://api.spotify.com/v1/audio-analysis/0PxYM1BJkiD8Oe5AZRMueP,324476,4
Tell Me What You're Made Of - Radio Edit,GOSTO,spotify:track:2taOLlRnaFgVm9o0F56N1f,0.61,0.499,10,-8.408,0,0.0487,0.171,0.00171,0.217,0.346,136.104,audio_features,2taOLlRnaFgVm9o0F56N1f,spotify:track:2taOLlRnaFgVm9o0F56N1f,https://api.spotify.com/v1/tracks/2taOLlRnaFgVm9o0F56N1f,https://api.spotify.com/v1/audio-analysis/2taOLlRnaFgVm9o0F56N1f,207625,4
Low Maintenance (Khüdósoul & Flamingosis),Khüdósoul,spotify:track:76tmOyFy5UnCdh1oaXorTL,0.858,0.717,10,-7.432,0,0.0393,0.0358,0.575,0.123,0.628,97.028,audio_features,76tmOyFy5UnCdh1oaXorTL,spotify:track:76tmOyFy5UnCdh1oaXorTL,https://api.spotify.com/v1/tracks/76tmOyFy5UnCdh1oaXorTL,https://api.spotify.com/v1/audio-analysis/76tmOyFy5UnCdh1oaXorTL,191687,4
Velvet Gloves & Spit,Timber Timbre,spotify:track:4r1QpBn1Xv70NxFreSjbfl,0.384,0.441,9,-10.411,1,0.029,0.254,0.276,0.0725,0.22,81.493,audio_features,4r1QpBn1Xv70NxFreSjbfl,spotify:track:4r1QpBn1Xv70NxFreSjbfl,https://api.spotify.com/v1/tracks/4r1QpBn1Xv70NxFreSjbfl,https://api.spotify.com/v1/audio-analysis/4r1QpBn1Xv70NxFreSjbfl,274773,4
In The Rain,The Dramatics,spotify:track:6xMVkAKbWDJtwBIDF4NdPk,0.421,0.514,8,-9.52,0,0.049,0.591,8.97e-05,0.337,0.564,145.653,audio_features,6xMVkAKbWDJtwBIDF4NdPk,spotify:track:6xMVkAKbWDJtwBIDF4NdPk,https://api.spotify.com/v1/tracks/6xMVkAKbWDJtwBIDF4NdPk,https://api.spotify.com/v1/audio-analysis/6xMVkAKbWDJtwBIDF4NdPk,209213,4
Memoir - Live at RAK,Villagers,spotify:track:09drHik1ZjOmDRyIyBqHuG,0.57,0.419,0,-13.225,1,0.169,0.845,0.00021,0.106,0.489,89.567,audio_features,09drHik1ZjOmDRyIyBqHuG,spotify:track:09drHik1ZjOmDRyIyBqHuG,https://api.spotify.com/v1/tracks/09drHik1ZjOmDRyIyBqHuG,https://api.spotify.com/v1/audio-analysis/09drHik1ZjOmDRyIyBqHuG,206987,4
Moving On and Getting Over,John Mayer,spotify:track:1crSsvtU9wZB15dIQXV2QH,0.85,0.461,6,-9.018,0,0.0531,0.591,0.0405,0.0922,0.621,94.037,audio_features,1crSsvtU9wZB15dIQXV2QH,spotify:track:1crSsvtU9wZB15dIQXV2QH,https://api.spotify.com/v1/tracks/1crSsvtU9wZB15dIQXV2QH,https://api.spotify.com/v1/audio-analysis/1crSsvtU9wZB15dIQXV2QH,265360,4
Still Feel Like Your Man,John Mayer,spotify:track:1LM6t24SjQr2bJHqeGIR4U,0.858,0.6,2,-6.677,1,0.0631,0.547,0.00117,0.132,0.515,106.023,audio_features,1LM6t24SjQr2bJHqeGIR4U,spotify:track:1LM6t24SjQr2bJHqeGIR4U,https://api.spotify.com/v1/tracks/1LM6t24SjQr2bJHqeGIR4U,https://api.spotify.com/v1/audio-analysis/1LM6t24SjQr2bJHqeGIR4U,234920,4
When Will They Learn - Radio Edit,Liam Bailey,spotify:track:0aiCSPx8E128ivaa6akY6l,0.865,0.516,11,-7.103,0,0.0412,0.0297,0.0615,0.0841,0.533,98.489,audio_features,0aiCSPx8E128ivaa6akY6l,spotify:track:0aiCSPx8E128ivaa6akY6l,https://api.spotify.com/v1/tracks/0aiCSPx8E128ivaa6akY6l,https://api.spotify.com/v1/audio-analysis/0aiCSPx8E128ivaa6akY6l,200852,4
Be Thankful for What You Got (Pt. 1 & Pt. 2),William DeVaughn,spotify:track:7pN8GMLw3prWFn5nvJRM6O,0.791,0.42,1,-13.289,0,0.0832,0.413,0.116,0.111,0.84,93.225,audio_features,7pN8GMLw3prWFn5nvJRM6O,spotify:track:7pN8GMLw3prWFn5nvJRM6O,https://api.spotify.com/v1/tracks/7pN8GMLw3prWFn5nvJRM6O,https://api.spotify.com/v1/audio-analysis/7pN8GMLw3prWFn5nvJRM6O,429372,4
Land of Sea and Sun,The Paragons,spotify:track:7rcOE3JNCqZRzAxgIbsYD1,0.627,0.466,5,-5.882,1,0.0259,0.767,0.0,0.159,0.788,94.992,audio_features,7rcOE3JNCqZRzAxgIbsYD1,spotify:track:7rcOE3JNCqZRzAxgIbsYD1,https://api.spotify.com/v1/tracks/7rcOE3JNCqZRzAxgIbsYD1,https://api.spotify.com/v1/audio-analysis/7rcOE3JNCqZRzAxgIbsYD1,185307,4
When the Lights Are Low,The Paragons,spotify:track:5dfQhcik87RMJAvVs7xW95,0.586,0.384,2,-7.622,0,0.0239,0.809,0.0345,0.1,0.464,90.082,audio_features,5dfQhcik87RMJAvVs7xW95,spotify:track:5dfQhcik87RMJAvVs7xW95,https://api.spotify.com/v1/tracks/5dfQhcik87RMJAvVs7xW95,https://api.spotify.com/v1/audio-analysis/5dfQhcik87RMJAvVs7xW95,184627,4
On the Beach,The Paragons,spotify:track:2BypO3o5BRKYkID98UQDQY,0.329,0.358,1,-11.556,1,0.0364,0.244,0.00132,0.117,0.929,203.555,audio_features,2BypO3o5BRKYkID98UQDQY,spotify:track:2BypO3o5BRKYkID98UQDQY,https://api.spotify.com/v1/tracks/2BypO3o5BRKYkID98UQDQY,https://api.spotify.com/v1/audio-analysis/2BypO3o5BRKYkID98UQDQY,153467,4
The Tide Is High - Stereo Version,The Paragons,spotify:track:7056gVvC7P3PpltHgippd2,0.452,0.433,7,-9.189,1,0.0291,0.241,0.0,0.472,0.832,96.285,audio_features,7056gVvC7P3PpltHgippd2,spotify:track:7056gVvC7P3PpltHgippd2,https://api.spotify.com/v1/tracks/7056gVvC7P3PpltHgippd2,https://api.spotify.com/v1/audio-analysis/7056gVvC7P3PpltHgippd2,161973,4
Left With a Broken Heart,John Holt,spotify:track:1PR6zGDGETIvmnpdBIl5id,0.655,0.392,0,-9.782,1,0.0357,0.371,0.391,0.123,0.744,87.167,audio_features,1PR6zGDGETIvmnpdBIl5id,spotify:track:1PR6zGDGETIvmnpdBIl5id,https://api.spotify.com/v1/tracks/1PR6zGDGETIvmnpdBIl5id,https://api.spotify.com/v1/audio-analysis/1PR6zGDGETIvmnpdBIl5id,186467,4
Canto De Ossanha,Jurassic 5,spotify:track:2Mw9lHRbSkcIgSk0DZUzeY,0.797,0.878,7,-6.618,1,0.0375,0.0142,0.777,0.0346,0.894,100.621,audio_features,2Mw9lHRbSkcIgSk0DZUzeY,spotify:track:2Mw9lHRbSkcIgSk0DZUzeY,https://api.spotify.com/v1/tracks/2Mw9lHRbSkcIgSk0DZUzeY,https://api.spotify.com/v1/audio-analysis/2Mw9lHRbSkcIgSk0DZUzeY,259533,4
Blem,Drake,spotify:track:3NzJnmcgNPGFWJYvO3HneW,0.726,0.535,7,-7.804,0,0.0476,0.0533,1.38e-05,0.0984,0.375,98.067,audio_features,3NzJnmcgNPGFWJYvO3HneW,spotify:track:3NzJnmcgNPGFWJYvO3HneW,https://api.spotify.com/v1/tracks/3NzJnmcgNPGFWJYvO3HneW,https://api.spotify.com/v1/audio-analysis/3NzJnmcgNPGFWJYvO3HneW,216558,4
Passionfruit,Drake,spotify:track:7hDc8b7IXETo14hHIHdnhd,0.809,0.463,11,-11.377,1,0.0396,0.256,0.085,0.109,0.364,111.98,audio_features,7hDc8b7IXETo14hHIHdnhd,spotify:track:7hDc8b7IXETo14hHIHdnhd,https://api.spotify.com/v1/tracks/7hDc8b7IXETo14hHIHdnhd,https://api.spotify.com/v1/audio-analysis/7hDc8b7IXETo14hHIHdnhd,298941,4
Cler Achel,Tinariwen,spotify:track:67VTOuPjeGV6F3CZ2xDrMx,0.684,0.792,2,-5.377,1,0.0576,0.508,0.00633,0.069,0.927,98.527,audio_features,67VTOuPjeGV6F3CZ2xDrMx,spotify:track:67VTOuPjeGV6F3CZ2xDrMx,https://api.spotify.com/v1/tracks/67VTOuPjeGV6F3CZ2xDrMx,https://api.spotify.com/v1/audio-analysis/67VTOuPjeGV6F3CZ2xDrMx,267720,4
A Conta Do Samba,Tita Lima,spotify:track:181Kb85mQKMJVij1kWRg9s,0.68,0.888,4,-3.782,0,0.062,0.285,0.206,0.102,0.857,80.011,audio_features,181Kb85mQKMJVij1kWRg9s,spotify:track:181Kb85mQKMJVij1kWRg9s,https://api.spotify.com/v1/tracks/181Kb85mQKMJVij1kWRg9s,https://api.spotify.com/v1/audio-analysis/181Kb85mQKMJVij1kWRg9s,328067,4
That Beat,Amy LaVere,spotify:track:6Hf6d6ZR9QyTPhzj5ch3Xz,0.594,0.589,1,-7.756,1,0.0415,0.0226,0.0113,0.227,0.589,115.853,audio_features,6Hf6d6ZR9QyTPhzj5ch3Xz,spotify:track:6Hf6d6ZR9QyTPhzj5ch3Xz,https://api.spotify.com/v1/tracks/6Hf6d6ZR9QyTPhzj5ch3Xz,https://api.spotify.com/v1/audio-analysis/6Hf6d6ZR9QyTPhzj5ch3Xz,248333,4
Another Way,Ten Fé,spotify:track:1vC6vSlC70K6NE5t9zLGlY,0.7,0.361,5,-6.979,1,0.0301,0.118,0.137,0.118,0.449,98.001,audio_features,1vC6vSlC70K6NE5t9zLGlY,spotify:track:1vC6vSlC70K6NE5t9zLGlY,https://api.spotify.com/v1/tracks/1vC6vSlC70K6NE5t9zLGlY,https://api.spotify.com/v1/audio-analysis/1vC6vSlC70K6NE5t9zLGlY,254410,4
Apocalypse,Cigarettes After Sex,spotify:track:52k6PTgqVCBHrLndNtutrC,0.369,0.467,5,-9.018,1,0.0274,0.0194,0.46,0.109,0.174,94.473,audio_features,52k6PTgqVCBHrLndNtutrC,spotify:track:52k6PTgqVCBHrLndNtutrC,https://api.spotify.com/v1/tracks/52k6PTgqVCBHrLndNtutrC,https://api.spotify.com/v1/audio-analysis/52k6PTgqVCBHrLndNtutrC,290147,4
Something's Going On,Lambchop,spotify:track:3cqCvCMDJI3Ypej7YB1WiM,0.575,0.545,4,-13.062,0,0.0386,0.514,0.789,0.152,0.418,144.753,audio_features,3cqCvCMDJI3Ypej7YB1WiM,spotify:track:3cqCvCMDJI3Ypej7YB1WiM,https://api.spotify.com/v1/tracks/3cqCvCMDJI3Ypej7YB1WiM,https://api.spotify.com/v1/audio-analysis/3cqCvCMDJI3Ypej7YB1WiM,165547,4
Taro,alt-J,spotify:track:4e8KvQ6kLYr4ZnmZyNLwJO,0.357,0.482,5,-10.627,1,0.0342,0.776,0.00417,0.0829,0.283,171.697,audio_features,4e8KvQ6kLYr4ZnmZyNLwJO,spotify:track:4e8KvQ6kLYr4ZnmZyNLwJO,https://api.spotify.com/v1/tracks/4e8KvQ6kLYr4ZnmZyNLwJO,https://api.spotify.com/v1/audio-analysis/4e8KvQ6kLYr4ZnmZyNLwJO,305107,4
Be About You,Winston Surfshirt,spotify:track:0EogzYVzebG2kbwLmx8R3l,0.764,0.42,8,-9.916,0,0.0535,0.382,0.00155,0.0744,0.334,92.044,audio_features,0EogzYVzebG2kbwLmx8R3l,spotify:track:0EogzYVzebG2kbwLmx8R3l,https://api.spotify.com/v1/tracks/0EogzYVzebG2kbwLmx8R3l,https://api.spotify.com/v1/audio-analysis/0EogzYVzebG2kbwLmx8R3l,248591,4
Be Alright,Aaron Taylor,spotify:track:6IrXPKtGp74cQi9B7X4zxp,0.854,0.591,1,-3.483,1,0.286,0.0106,0.0,0.247,0.919,90.995,audio_features,6IrXPKtGp74cQi9B7X4zxp,spotify:track:6IrXPKtGp74cQi9B7X4zxp,https://api.spotify.com/v1/tracks/6IrXPKtGp74cQi9B7X4zxp,https://api.spotify.com/v1/audio-analysis/6IrXPKtGp74cQi9B7X4zxp,214813,4
Hark,Tom Misch,spotify:track:0OIkb1unFOOnCcNI8g4JTG,0.746,0.451,9,-9.065,0,0.146,0.181,0.892,0.0751,0.186,127.958,audio_features,0OIkb1unFOOnCcNI8g4JTG,spotify:track:0OIkb1unFOOnCcNI8g4JTG,https://api.spotify.com/v1/tracks/0OIkb1unFOOnCcNI8g4JTG,https://api.spotify.com/v1/audio-analysis/0OIkb1unFOOnCcNI8g4JTG,163630,4
Wade Green,Berhana,spotify:track:1Pvnjc5JaMR21k7Gda9f5K,0.543,0.371,9,-13.03,0,0.067,0.51,0.0102,0.0999,0.323,151.96,audio_features,1Pvnjc5JaMR21k7Gda9f5K,spotify:track:1Pvnjc5JaMR21k7Gda9f5K,https://api.spotify.com/v1/tracks/1Pvnjc5JaMR21k7Gda9f5K,https://api.spotify.com/v1/audio-analysis/1Pvnjc5JaMR21k7Gda9f5K,171540,4
Sweet Va Breeze,DRAM,spotify:track:1IHIpeccfPzZF0ckApah5B,0.568,0.488,3,-9.463,0,0.0483,0.857,3.97e-06,0.121,0.461,97.135,audio_features,1IHIpeccfPzZF0ckApah5B,spotify:track:1IHIpeccfPzZF0ckApah5B,https://api.spotify.com/v1/tracks/1IHIpeccfPzZF0ckApah5B,https://api.spotify.com/v1/audio-analysis/1IHIpeccfPzZF0ckApah5B,217826,3
Pretty Little Thing,Fink,spotify:track:32PHOflE2KIj3skZlj7r0X,0.767,0.391,11,-10.335,0,0.0512,0.633,0.0478,0.0931,0.786,91.019,audio_features,32PHOflE2KIj3skZlj7r0X,spotify:track:32PHOflE2KIj3skZlj7r0X,https://api.spotify.com/v1/tracks/32PHOflE2KIj3skZlj7r0X,https://api.spotify.com/v1/audio-analysis/32PHOflE2KIj3skZlj7r0X,275187,4
All Cried Out,Fink,spotify:track:2nxSE7EreorpMQbWyqdtFV,0.712,0.444,2,-9.507,0,0.0353,0.587,0.00683,0.159,0.513,128.066,audio_features,2nxSE7EreorpMQbWyqdtFV,spotify:track:2nxSE7EreorpMQbWyqdtFV,https://api.spotify.com/v1/tracks/2nxSE7EreorpMQbWyqdtFV,https://api.spotify.com/v1/audio-analysis/2nxSE7EreorpMQbWyqdtFV,280680,4
Bloom,Lou Berry,spotify:track:6yJeLtBs7BKv6VDUhC7iEm,0.767,0.53,5,-10.58,0,0.0573,0.685,0.0027,0.125,0.216,113.995,audio_features,6yJeLtBs7BKv6VDUhC7iEm,spotify:track:6yJeLtBs7BKv6VDUhC7iEm,https://api.spotify.com/v1/tracks/6yJeLtBs7BKv6VDUhC7iEm,https://api.spotify.com/v1/audio-analysis/6yJeLtBs7BKv6VDUhC7iEm,169158,4
Blue Sky,Lou Berry,spotify:track:6za2eSQwAVdK89kid1Zwl0,0.593,0.254,0,-12.315,0,0.0914,0.836,0.00817,0.373,0.238,90.907,audio_features,6za2eSQwAVdK89kid1Zwl0,spotify:track:6za2eSQwAVdK89kid1Zwl0,https://api.spotify.com/v1/tracks/6za2eSQwAVdK89kid1Zwl0,https://api.spotify.com/v1/audio-analysis/6za2eSQwAVdK89kid1Zwl0,310500,4
California Girls - NoMBe VS Sonny Alven,NoMBe,spotify:track:0JYAx84ySDGh8WsCO0CyXY,0.648,0.577,6,-9.916,0,0.144,0.895,0.0446,0.0848,0.353,97.91,audio_features,0JYAx84ySDGh8WsCO0CyXY,spotify:track:0JYAx84ySDGh8WsCO0CyXY,https://api.spotify.com/v1/tracks/0JYAx84ySDGh8WsCO0CyXY,https://api.spotify.com/v1/audio-analysis/0JYAx84ySDGh8WsCO0CyXY,185840,4
